AlertID,County,EndRoadwayLocation,EndTime,EventCategory,EventStatus,ExtendedDescription,HeadlineDescription,LastUpdatedTime,Priority,Region,StartRoadwayLocation,StartTime,timestamp,ta_id
634731,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.532629407, ""Longitude"": -122.197421459, ""MilePost"": 7.5, ""RoadName"": ""405""}",/Date(1738933200000-0800)/,Construction,Open,,"Up to two lanes of southbound I-405 from 112th Avenue Southeast (milepost 9) to Northeast 30th Street (milepost 7.5) will be closed nightly, 10:30 p.m. Monday, Feb. 3 – 5 a.m. Wednesday, Feb. 5, and overnight, 10:30 p.m. Thursday, Feb. 6 – 5 a.m. Friday, Feb. 7.",/Date(1738611588237-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.55366735, ""Longitude"": -122.192640092, ""MilePost"": 9.0, ""RoadName"": ""405""}",/Date(1738569600000-0800)/,2025-02-03 22:21:17.828031,2
634733,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.484053902, ""Longitude"": -122.196649744, ""MilePost"": 4.0, ""RoadName"": ""405""}",/Date(1738931400000-0800)/,Construction,Open,,"Up to two lanes of southbound I-405 from SR 900 (milepost 5.26) to Sunset Boulevard Northeast (milepost 4) will be closed nightly, 10:30 p.m. Monday, Feb. 3 – 4:30 a.m. Friday, Feb. 7.",/Date(1738611705597-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.500402293, ""Longitude"": -122.195996053, ""MilePost"": 5.26, ""RoadName"": ""405""}",/Date(1738569600000-0800)/,2025-02-03 22:21:17.828031,2
634457,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 45.717514232, ""Longitude"": -122.648779817, ""MilePost"": 36.7, ""RoadName"": ""205""}",/Date(1738890000000-0800)/,Construction,Open,,"Monday, Feb. 3 to Thursday, Feb. 6: Travelers on southbound I-205 between Southeast 10th Street and Exit 36/Northeast 134th Street will encounter intermittent closures for electrical work, daily from 7 a.m. to 5 p.m. Closures will affect the following on- and off-ramps:

Northeast 134th Street
Westbound Padden Parkway
SR 500 
Northeast 18th Street
Mill Plain Boulevard
Fourth Plain Boulevard 

Plan ahead and expect delays.",/Date(1738366113900-0800)/,Medium,Southwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 45.614165608, ""Longitude"": -122.554341249, ""MilePost"": 27.8, ""RoadName"": ""205""}",/Date(1738587600000-0800)/,2025-02-03 22:21:17.828031,2
634728,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.483958118, ""Longitude"": -122.196426083, ""MilePost"": 4.0, ""RoadName"": ""405""}",/Date(1738929600000-0800)/,Construction,Open,,"Up to three lanes of northbound I-405 from the northbound I-5 off-ramp (milepost 0.48) to the SR 169 off-ramp (milepost 4) will be closed overnight, 11:59 p.m. Monday, Feb 3 – 4 a.m. Tuesday, Feb. 4, and overnight, 11:59 p.m. Thursday, Feb. 6 – 4 a.m. Friday, Feb. 7.",/Date(1738611367637-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.461846593, ""Longitude"": -122.255208143, ""MilePost"": 0.48, ""RoadName"": ""405""}",/Date(1738569600000-0800)/,2025-02-03 22:21:17.828031,2
634419,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.758801145, ""Longitude"": -122.184231751, ""MilePost"": 23.75, ""RoadName"": ""405""}",/Date(1738929600000-0800)/,Construction,Open,,"The two left general-purpose lanes of southbound I-405 from milepost 27.75 to milepost 23.75 will be closed nightly from 11 p.m. Monday, Feb. 3 to 4 a.m. Friday, Feb. 7.",/Date(1738350246283-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.805352308, ""Longitude"": -122.227677357, ""MilePost"": 27.75, ""RoadName"": ""405""}",/Date(1738569600000-0800)/,2025-02-03 22:21:17.828031,2
632806,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 48.963981175, ""Longitude"": -122.401570013, ""MilePost"": 3.8, ""RoadName"": ""546""}",/Date(1738328400000-0800)/,Construction,Open,,"Nightly from 9 p.m. to 5 a.m. Tuesday, Jan. 28 to Friday morning, Jan. 31, Ziply crews will alternate traffic on State Route 546/East Badger Road in Lynden between Benson Road (milepost 1) and east of Northwood Road (milepost 4) for utility work.",/Date(1737746274380-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 48.96460937, ""Longitude"": -122.463150851, ""MilePost"": 1.0, ""RoadName"": ""546""}",/Date(1737745980000-0800)/,2025-02-03 22:21:17.828031,2
634715,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.383656361, ""Longitude"": -122.244739575, ""MilePost"": 20.0, ""RoadName"": ""167""}",/Date(1739019600000-0800)/,Construction,Open,,"Monday, February 3 to the morning of Saturday, February 8: Up to two lanes of southbound SR 167 from I-405 (milepost 26.0) to Willis Street (milepost 20.0) will be closed nightly, from 9:00 p.m. – 5:00 a.m.",/Date(1738609877817-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.463813716, ""Longitude"": -122.218184711, ""MilePost"": 26.0, ""RoadName"": ""167""}",/Date(1738569600000-0800)/,2025-02-03 22:21:17.828031,2
634019,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.532629407, ""Longitude"": -122.197421459, ""MilePost"": 7.5, ""RoadName"": ""405""}",/Date(1738328400000-0800)/,Construction,Open,,"Up to two lanes of southbound I-405 from 112th Avenue Southeast / Lake Washington Boulevard (milepost 9) to Northeast 30th Street (milepost 7.5) will be closed nightly, 10:30 p.m. Monday, Jan. 27 – 5 a.m. Friday, Jan. 31.",/Date(1737999275587-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.55366735, ""Longitude"": -122.192640092, ""MilePost"": 9.0, ""RoadName"": ""405""}",/Date(1737964800000-0800)/,2025-02-03 22:21:17.828031,2
632788,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.463851849, ""Longitude"": -122.217754953, ""MilePost"": 26.0, ""RoadName"": ""167""}",/Date(1738414800000-0800)/,Construction,Open,,"Monday, January 27 to the morning of Saturday, February 1: Up to two lanes of northbound SR 167 from Ellingson Road (milepost 13.0) to I-405 (milepost 26.0) will be closed nightly, from 7:00 p.m. – 5:00 a.m.",/Date(1737741249113-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.28344475, ""Longitude"": -122.258245751, ""MilePost"": 13.0, ""RoadName"": ""167""}",/Date(1737964800000-0800)/,2025-02-03 22:21:17.828031,2
626160,Spokane,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.66376145, ""Longitude"": -117.312807889, ""MilePost"": 286.24, ""RoadName"": ""090""}",,Road Report,Open,,"I-90 from US195 to Broadway, road conditions are: bare and wet.",/Date(1738642239937-0800)/,Low,Eastern,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.645344905, ""Longitude"": -117.454060605, ""MilePost"": 279.2, ""RoadName"": ""090""}",/Date(1738642200000-0800)/,2025-02-03 22:21:17.828031,2
632818,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.805012575, ""Longitude"": -122.114164792, ""MilePost"": 14.2, ""RoadName"": ""524""}",/Date(1738072800000-0800)/,Maintenance,Open,,"From 9 p.m. Monday, Jan. 27 to 6 a.m. Tuesday, Jan. 28, Ziply crews will alternate traffic on State Route 524/Maltby Road in Snohomish between State Route 9 (milepost 12) and Broadway (milepost 14) for utility work.",/Date(1737751021327-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.804839329, ""Longitude"": -122.144272547, ""MilePost"": 12.8, ""RoadName"": ""524""}",/Date(1737747900000-0800)/,2025-02-03 22:21:17.828031,2
634756,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 48.036248334, ""Longitude"": -122.178110421, ""MilePost"": 198.0, ""RoadName"": ""005""}",/Date(1738850400000-0800)/,Construction,Open,,"Northbound I-5 will be reduced to two lanes nightly from 8 p.m. to 6 a.m. Monday night, Feb. 3, to Thursday morning, Feb. 6, from Marine View Drive to the Steamboat Slough overpass for construction.",/Date(1738619709077-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.990357809, ""Longitude"": -122.182586639, ""MilePost"": 194.69, ""RoadName"": ""005""}",/Date(1738620000000-0800)/,2025-02-03 22:21:17.828031,2
622483,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 46.915807987, ""Longitude"": -121.37880493, ""MilePost"": 77.0, ""RoadName"": ""410""}",,Pass Closure,Open,,"SR 410 Chinook Pass is closed for the season due to adverse conditions and avalanche risk. Eastbound closure is at milepost 57, Crystal Mountain Boulevard, 12 miles west of the summit. Westbound closure is at milepost 77, Lodgepole Campground, 8 miles east of the summit.",/Date(1735838886440-0800)/,High,South Central,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 46.986892186, ""Longitude"": -121.534643131, ""MilePost"": 57.0, ""RoadName"": ""410""}",/Date(1730398980000-0700)/,2025-02-03 22:21:17.828031,2
634018,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.484053902, ""Longitude"": -122.196649744, ""MilePost"": 4.0, ""RoadName"": ""405""}",/Date(1738240200000-0800)/,Construction,Open,,"Up to two lanes of southbound I-405 from SR 900 (milepost 5.26) to Sunset Boulevard Northeast (milepost 4) will be closed nightly,10:30 p.m. Tuesday, Jan. 28 – 4:30 a.m. Thursday, Jan. 30",/Date(1737999214847-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.500402293, ""Longitude"": -122.195996053, ""MilePost"": 5.26, ""RoadName"": ""405""}",/Date(1738051200000-0800)/,2025-02-03 22:21:17.828031,2
564092,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.051983685, ""Longitude"": -123.213078456, ""MilePost"": 9.88, ""RoadName"": ""008""}",/Date(1767205980000-0800)/,Construction,Open,,"SR 8 is reduced to one lane in each direction near Mox Chehalis Road east of McCleary. The speed limit is reduced to 50 mph for a <a href=""https://wsdot.wa.gov/construction-planning/search-projects/us-12-sr-8-grays-harbor-county-fish-passage-barriers-remove-fish-barriers"">fish barrier removal project</a>.",/Date(1733847153173-0800)/,Medium,Olympic,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.049602263, ""Longitude"": -123.236127078, ""MilePost"": 8.75, ""RoadName"": ""008""}",/Date(1693243980000-0700)/,2025-02-03 22:21:17.828031,2
634338,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.770253623, ""Longitude"": -122.321461482, ""MilePost"": 177.21, ""RoadName"": ""005""}",/Date(1738760400000-0800)/,Construction,Open,,"Sound Transit contractor crews will close the two right lanes on northbound I-5 between Northeast 175th Street and Northeast 190th Street from 11 p.m. to 5 a.m. nightly Monday, Feb. 3 through the morning of Wednesday, Feb. 5. The Northeast 175th Street on-ramp to northbound I-5 will also close at the same time.",/Date(1738268207900-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.7543661, ""Longitude"": -122.329989762, ""MilePost"": 176.03, ""RoadName"": ""005""}",/Date(1738278900000-0800)/,2025-02-03 22:21:17.828031,2
634294,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.671410002, ""Longitude"": -117.363761838, ""MilePost"": 180.0, ""RoadName"": ""Greene""}",/Date(1738250940000-0800)/,Construction,Open,,"North Spokane Corridor construction will have intermittent single lane reductions for contractor crews to unload bridge deck reinforcements. Lane reductions are anticipated intermittently from Monday, Feb. 3, through Friday, Feb. 7.",/Date(1738251083743-0800)/,Lowest,Eastern,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.672078777, ""Longitude"": -117.363779485, ""MilePost"": 190.0, ""RoadName"": ""Greene""}",/Date(1738250940000-0800)/,2025-02-03 22:21:17.828031,2
634016,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.46405577, ""Longitude"": -122.245133803, ""MilePost"": 1.0, ""RoadName"": ""405""}",/Date(1738328400000-0800)/,Construction,Open,,"The HOV lane of southbound I-405 from Talbot Road South (milepost 3) to SR 181 (milepost 1) will be closed nightly, 10:15 p.m. Monday, Jan. 27 – 5 a.m. Friday, Jan. 31.",/Date(1737998991677-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.471342, ""Longitude"": -122.204799615, ""MilePost"": 3.0, ""RoadName"": ""405""}",/Date(1737964800000-0800)/,2025-02-03 22:21:17.828031,2
626162,Whitman,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 46.738118033, ""Longitude"": -117.227268231, ""MilePost"": 22.53, ""RoadName"": ""195""}",,Road Report,Open,,"US195 from Idaho State Line to Pullman, road conditions are: bare and wet.",/Date(1738642890980-0800)/,Low,Eastern,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 46.474311684, ""Longitude"": -117.046253699, ""MilePost"": 0.0, ""RoadName"": ""195""}",/Date(1738642860000-0800)/,2025-02-03 22:21:17.828031,2
567869,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.644373883, ""Longitude"": -122.303082155, ""MilePost"": 1.0, ""RoadName"": ""520""}",,Construction,Open,,"Monday, Sept. 25, until further notice – A single lane in both directions of SR 520 near the Montlake Lid in Seattle will close for construction between 9 p.m. and 5 a.m. nightly Mondays through Thursdays.",/Date(1695685649607-0700)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.64308269, ""Longitude"": -122.313213219, ""MilePost"": 0.5, ""RoadName"": ""520""}",/Date(1695682800000-0700)/,2025-02-03 22:21:17.828031,2
559925,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 46.995566416, ""Longitude"": -123.439536594, ""MilePost"": 18.4, ""RoadName"": ""012""}",/Date(1767234360000-0800)/,Construction,Open,,"US 12 is reduced to one lane in each direction on the eastbound side of the highway. Work is for a <a href=""https://wsdot.wa.gov/construction-planning/search-projects/us-12-sr-8-grays-harbor-county-fish-passage-barriers-remove-fish-barriers"">fish barrier removal project</a> west of Schouweiler Road near Elma. The speed limit is reduced to 50 mph through the work zone.",/Date(1718032527957-0700)/,Medium,Olympic,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 46.998948573, ""Longitude"": -123.472071089, ""MilePost"": 16.83, ""RoadName"": ""012""}",/Date(1690593960000-0700)/,2025-02-03 22:21:17.828031,2
553707,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.038164138, ""Longitude"": -123.331272252, ""MilePost"": 3.62, ""RoadName"": ""008""}",/Date(1767205140000-0800)/,Construction,Open,,"SR 8 is reduced to one lane in each direction on the eastbound side of the highway between Elma and McCleary. The speed limit is reduced to 50 mph for a <a href=""https://wsdot.wa.gov/construction-planning/search-projects/us-12-sr-8-grays-harbor-county-fish-passage-barriers-remove-fish-barriers"">fish barrier removal project</a>.",/Date(1727126548733-0700)/,Medium,Olympic,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.028588905, ""Longitude"": -123.341267385, ""MilePost"": 2.8, ""RoadName"": ""008""}",/Date(1686935940000-0700)/,2025-02-03 22:21:17.828031,2
632805,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 48.908102104, ""Longitude"": -122.363368641, ""MilePost"": 6.56, ""RoadName"": ""544""}",/Date(1738069200000-0800)/,Construction,Open,,"From 9 p.m. Monday, Jan. 27 to 5 a.m. Tuesday, Jan. 28, crews will alternate traffic on State Route 544/Pole Road in Everson between Noon Road (milepost 4) and Sable Drive (milepost 7) for utility work.",/Date(1737746024837-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 48.891524784, ""Longitude"": -122.39749959, ""MilePost"": 4.02, ""RoadName"": ""544""}",/Date(1737745560000-0800)/,2025-02-03 22:21:17.828031,2
634001,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.553544892, ""Longitude"": -122.192449033, ""MilePost"": 9.0, ""RoadName"": ""405""}",/Date(1738240200000-0800)/,Construction,Open,,"Up to two lanes of northbound I-405 from milepost 6 to milepost 9 will be closed overnight, 9:15 p.m. Monday, Jan. 27 – 4:30 a.m. Tuesday, Jan. 28, and overnight, 9:15 p.m. Wednesday, Jan. 29 – 4:30 a.m. Thursday, Jan 30.",/Date(1737996425223-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.511010471, ""Longitude"": -122.198008762, ""MilePost"": 6.0, ""RoadName"": ""405""}",/Date(1737964800000-0800)/,2025-02-03 22:21:17.828031,2
626159,Spokane,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.645344905, ""Longitude"": -117.454060605, ""MilePost"": 279.2, ""RoadName"": ""090""}",,Road Report,Open,,"I-90 from SR 904 to US195, road conditions are: snow covered.",/Date(1738648498480-0800)/,Medium,Eastern,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.433126691, ""Longitude"": -117.793785086, ""MilePost"": 257.42, ""RoadName"": ""090""}",/Date(1738648440000-0800)/,2025-02-03 22:21:17.828031,2
634020,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.583626278, ""Longitude"": -122.176674838, ""MilePost"": 11.4, ""RoadName"": ""405""}",/Date(1738155600000-0800)/,Construction,Open,,"Up to three lanes of southbound I-405 from Southeast Eighth Street (milepost 12) to I-90 (milepost 11.4) will be closed nightly, 8 p.m. Monday Jan. 27 – 5 a.m. Wednesday, Jan. 29.",/Date(1738000230347-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.591955273, ""Longitude"": -122.181281785, ""MilePost"": 12.0, ""RoadName"": ""405""}",/Date(1737964800000-0800)/,2025-02-03 22:21:17.828031,2
632823,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.794743364, ""Longitude"": -122.214321715, ""MilePost"": 26.75, ""RoadName"": ""405""}",/Date(1738504800000-0800)/,Maintenance,Open,,"Nightly from 10 p.m. to 6 a.m. Thursday, Jan. 30 to Saturday morning, Feb. 1, maintenance crews will close the left two lanes of southbound Interstate 405 in Bothell between 216th Street Southeast and SR 527/Bothell-Everett Highway for sign replacement.",/Date(1738182632320-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.801379481, ""Longitude"": -122.22522846, ""MilePost"": 27.45, ""RoadName"": ""405""}",/Date(1737752400000-0800)/,2025-02-03 22:21:17.828031,2
608908,,"{""Description"": null, ""Direction"": ""W"", ""Latitude"": 47.503275769, ""Longitude"": -121.821618061, ""MilePost"": 29.0, ""RoadName"": ""090""}",,Construction,Open,,"Expect congestion in the right lanes of westbound I-90 before the off-ramp to SR 18 (exit 25), especially during peak travel times. Plan for delays and consider alternate routes. The <a href=""https://wsdot.wa.gov/construction-planning/search-projects/i-90-sr-18-interchange-improvements"">I-90/SR 18 Interchange Improvements</a> project is building a diverging diamond interchange that will improve traffic flow in the area when it opens in late 2024.",/Date(1723048475597-0700)/,Low,Northwest,"{""Description"": null, ""Direction"": ""W"", ""Latitude"": 47.50964164, ""Longitude"": -121.878584419, ""MilePost"": 25.91, ""RoadName"": ""090""}",/Date(1722980580000-0700)/,2025-02-03 22:21:17.828031,2
632770,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.400891529, ""Longitude"": -122.224353553, ""MilePost"": 21.56, ""RoadName"": ""167""}",/Date(1738242000000-0800)/,Maintenance,Open,,"Nightly, from 8 p.m. to 5 a.m. Tuesday, Jan. 28 to Thursday morning, Jan. 30, maintenance crews will close the left lane of northbound and southbound State Route 167 in Auburn and Kent between just north of Stewart Road Southeast in Auburn and 84th Avenue South in Kent for a sweeping operation.",/Date(1737735511457-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.257270744, ""Longitude"": -122.259366864, ""MilePost"": 11.17, ""RoadName"": ""167""}",/Date(1737733260000-0800)/,2025-02-03 22:21:17.828031,2
626561,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.594396732, ""Longitude"": -120.641039998, ""MilePost"": 101.0, ""RoadName"": ""002""}",/Date(1735444800000-0800)/,Heavy traffic is causing backups and possible delays,Open,,"On US 2 between milepost 99 and 101 (city of Leavenworth), beginning Nov. 29, ""Village of Lights"" will bring increased vehicle and pedestrian traffic and longer than normal travel times in the area. 

The following days Nov. 30, Dec. 7, 14, 21, and 28, there will only be right turns allowed from Front St. at the US 2/Chumstick Highway signal. There will also be local road closures, temporary parking restrictions and intermittent flagger-controlled traffic depending on events schedule.",/Date(1732905135207-0800)/,Low,North Central,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.588199834, ""Longitude"": -120.676151756, ""MilePost"": 99.0, ""RoadName"": ""002""}",/Date(1732904160000-0800)/,2025-02-03 22:21:17.828031,2
634137,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.70710803, ""Longitude"": -122.60117261, ""MilePost"": 8.8, ""RoadName"": ""305""}",/Date(1738155600000-0800)/,Construction,Open,,"From 8 p.m. Tuesday, Jan. 28 to 6 a.m. Wednesday, Jan. 29, travelers will see one-way alternating traffic on SR 305 between Suquamish and Poulsbo near Totten Road.",/Date(1738083970563-0800)/,High,Olympic,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 47.70710803, ""Longitude"": -122.60117261, ""MilePost"": 8.8, ""RoadName"": ""305""}",/Date(1738083660000-0800)/,2025-02-03 22:21:17.828031,2
624246,,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 48.726217349, ""Longitude"": -121.063567097, ""MilePost"": 134.0, ""RoadName"": ""020""}",,Closure,Open,,"As of Nov. 18, SR 20 North Cascades Highway is closed for the season between Ross Dam trailhead (milepost 134) on the west side and Silver Star gate on the east side (milepost 171) due to adverse conditions and avalanche risk.",/Date(1731957638573-0800)/,Highest,North Central,"{""Description"": null, ""Direction"": ""B"", ""Latitude"": 48.598437225, ""Longitude"": -120.580070135, ""MilePost"": 171.0, ""RoadName"": ""020""}",/Date(1731714600000-0800)/,2025-02-03 22:21:17.828031,2
632807,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""005""}",/Date(1738188000000-0800)/,Maintenance,Open,,"From 8 a.m. to 2 p.m. Wednesday, Jan. 29, bridge maintenance crews will close one lane of northbound Interstate 5 in Ferndale on the Nooksack River Bridge (milepost 263) for bridge flushing. Crews will first close the right lane and then the left lane.",/Date(1737746675137-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 48.854601392, ""Longitude"": -122.583405143, ""MilePost"": 263.2, ""RoadName"": ""005""}",/Date(1737746280000-0800)/,2025-02-03 22:21:17.828031,2
634341,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""005""}",/Date(1738933200000-0800)/,Construction,Open,,"Sound Transit contractor crews will close the eastbound SR 104 on-ramp to northbound I-5 from 9 p.m. to 5 a.m. nightly Monday, Feb. 3 through the morning of Friday, Feb. 7.",/Date(1738268493210-0800)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.76723661, ""Longitude"": -122.322515152, ""MilePost"": 177.0, ""RoadName"": ""005""}",/Date(1738282740000-0800)/,2025-02-03 22:21:17.828031,2
632768,,"{""Description"": null, ""Direction"": ""W"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""518""}",/Date(1738015200000-0800)/,Maintenance,Open,,"From 8 a.m. to 2 p.m. Monday, Jan. 27, bridge crews will close the right lane of westbound State Route 518 in Burien just east of SR 509 for bridge deck repairs.",/Date(1737733314587-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""W"", ""Latitude"": 47.470310064, ""Longitude"": -122.33107417, ""MilePost"": 0.05, ""RoadName"": ""518""}",/Date(1737732900000-0800)/,2025-02-03 22:21:17.828031,2
632844,,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""405""}",/Date(1738328400000-0800)/,Construction,Open,,"The northbound I-405 to SR 522 off-ramp will be closed nightly from 11:59 p.m. Monday, Jan. 27 to 5 a.m. Friday, Jan. 31.",/Date(1737762968223-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""N"", ""Latitude"": 47.75777286, ""Longitude"": -122.184242587, ""MilePost"": 23.67, ""RoadName"": ""405""}",/Date(1737964800000-0800)/,2025-02-03 22:21:17.828031,2
567868,,"{""Description"": null, ""Direction"": ""E"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""520""}",,Construction,Open,,"Monday, Sept. 25 until further notice – The Montlake Boulevard on-ramp to eastbound SR 520 will close for construction between 10 p.m. and 6 a.m. nightly Mondays through Thursdays.",/Date(1695683980043-0700)/,Medium,Northwest,"{""Description"": null, ""Direction"": ""E"", ""Latitude"": 47.644268948, ""Longitude"": -122.304331216, ""MilePost"": 0.94, ""RoadName"": ""520""}",/Date(1695682800000-0700)/,2025-02-03 22:21:17.828031,2
634143,,"{""Description"": null, ""Direction"": ""E"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""008""}",/Date(1739530800000-0800)/,Construction,Open,,"Effective Thursday, Jan. 30, until further notice, the RV dump station at the Elma Rest Area is closed.
The rest area will close around the clock to all travelers 8 a.m. Monday, Feb. 3, until 3 p.m. Friday, Feb. 14, to complete water system upgrades. <a href=""https://wsdot.wa.gov/about/news/2025/elma-rest-area-grays-harbor-county-closes-complete-water-system-work-feb-3-14"">Read the news release</a>.",/Date(1738282091690-0800)/,Medium,Olympic,"{""Description"": null, ""Direction"": ""E"", ""Latitude"": 47.018883972, ""Longitude"": -123.350543655, ""MilePost"": 2.0, ""RoadName"": ""008""}",/Date(1738085640000-0800)/,2025-02-03 22:21:17.828031,2
632834,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""405""}",/Date(1738418400000-0800)/,Construction,Open,,"Friday, Jan. 31 to the morning of Saturday, Feb. 1: The southbound I-405 off-ramp to Northeast 85th Street will be closed nightly, from 10:00 p.m. - 6:00 a.m.",/Date(1737761028007-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.679470371, ""Longitude"": -122.184684349, ""MilePost"": 18.14, ""RoadName"": ""405""}",/Date(1738310400000-0800)/,2025-02-03 22:21:17.828031,2
632798,,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 0, ""Longitude"": 0, ""MilePost"": 0, ""RoadName"": ""167""}",/Date(1738414800000-0800)/,Construction,Open,,"Monday, January 27 to the morning of Saturday, February 1: The 84th Avenue South on-ramp to southbound SR 167 will be closed nightly, from 11:59 p.m. – 5:00 a.m.",/Date(1737743216477-0800)/,Low,Northwest,"{""Description"": null, ""Direction"": ""S"", ""Latitude"": 47.400921638, ""Longitude"": -122.224683845, ""MilePost"": 21.56, ""RoadName"": ""167""}",/Date(1737964800000-0800)/,2025-02-03 22:21:17.828031,2
